"COND","CITY","YEAR","SLIM","SIGN","LGHT","BLTE","TFFC","EXPR","WGHT"
2,8,5,8,1,21,88,4,626.785714285714,1.70719602977667
24,9,5,14,1,28,95,1,1195.41666666667,1.09090909090909
2,11,5,9,1,22,84,3,863.452380952381,2.01346210125841
2,10,5,6,3,34,39,4,331.166666666667,4.69090909090909
2,8,5,8,6,25,86,4,166.571428571429,4.69090909090909
2,8,5,8,3,16,90,4,147.285714285714,1.28871128871129
2,10,5,6,1,29,37,1,1005.625,1.64856230031949
2,10,5,6,1,12,57,4,1616.25,4.69090909090909
2,9,5,8,1,11,40,4,2033.75,1.6412503755014
2,11,5,10,1,20,40,3,468.809523809524,1.6412503755014
2,10,5,6,1,8,73,3,1401.78571428571,1.3578947368421
2,8,5,8,1,25,38,1,172.190476190476,1.46759118503771
2,8,5,8,1,34,56,3,301.75,1.77007795371782
2,8,5,8,3,1,16,2,555.595238095238,2.7520209677788
2,8,5,12,1,34,79,1,574.416666666667,2.43971631205674
2,11,5,8,1,34,26,3,310.25,1.87531450936539
2,8,5,4,1,10,16,2,300.535714285714,2.22550904081547
2,8,5,8,3,21,75,3,900,1.9017199017199
2,8,5,8,1,29,84,4,1029.79166666667,2.01346210125841
2,10,5,6,4,21,48,2,456.309523809524,3.07142857142856
2,11,5,8,10,8,51,1,720.178571428571,4.69090909090909
2,10,5,6,3,29,48,3,1057.29166666667,2.52322738386308
2,9,5,7,1,12,54,2,300.357142857143,1.60467083132146
2,8,5,8,1,25,56,1,182.047619047619,1.77007795371782
2,4,5,10,1,21,18,3,138.690476190476,1.665559970358
2,4,5,8,3,1,39,2,821.666666666667,4.69090909090909
2,4,5,8,1,25,37,4,68.9523809523809,1.64856230031949
2,4,5,8,3,25,85,4,295.142857142857,4.69090909090909
2,4,5,6,1,21,14,1,438.928571428571,1.90056860135855
2,4,5,9,1,29,11,3,301.666666666667,1
2,4,5,7,3,5,36,2,214.47619047619,3.81163434903047
2,4,5,7,1,1,27,3,301.071428571429,2.19646365422396
2,4,5,8,1,3,84,4,714.166666666667,2.01346210125841
2,4,5,9,1,21,83,4,658.928571428571,4.69090909090909
2,4,5,6,1,13,14,1,1047.14285714286,1.90056860135855
2,4,5,7,1,12,83,3,487.589285714286,4.69090909090909
2,1,5,8,12,28,22,4,502.916666666667,2.50355802820546
2,1,5,6,3,29,16,3,546.041666666667,1.8194304289497
15,1,5,6,1,30,22,4,764.583333333333,1.30297399077179
20,1,5,10,1,29,41,4,582.083333333333,1
2,1,5,6,1,10,14,2,180.714285714286,1.40368300737128
2,1,5,6,3,10,56,3,7783.83928571429,1.48616222180148
2,1,5,6,1,21,54,3,340.357142857143,1.23543118192621
2,1,5,6,3,1,56,2,476.071428571429,1.48616222180148
2,2,5,10,4,30,63,1,479.375,4.69090909090909
2,2,5,10,1,24,84,1,236.904761904762,2.01346210125841
2,2,5,10,1,20,14,1,592.261904761905,1.90056860135855
2,3,5,7,1,34,22,4,407.5,1.72051358614512
2,4,5,10,1,15,14,1,199.214285714286,1.90056860135855
2,4,5,10,1,15,14,1,199.214285714286,1.90056860135855
2,4,5,10,1,15,14,1,199.214285714286,1.90056860135855
2,4,5,10,1,15,14,1,199.214285714286,1.90056860135855
2,4,5,10,1,15,14,1,199.214285714286,1.90056860135855
2,4,5,10,1,15,14,1,199.214285714286,1.90056860135855
2,4,5,10,1,15,14,1,199.214285714286,1.90056860135855
2,10,5,12,9,24,59,2,258.857142857143,4.69090909090909
5,6,5,7,3,8,16,3,379.642857142857,2.7520209677788
2,6,5,7,3,8,16,3,966.428571428571,2.7520209677788
2,6,5,7,3,1,56,3,848.571428571429,2.05498809208785
2,6,5,12,1,34,41,4,269.416666666667,1.22888352597485
2,9,5,8,1,9,13,1,267.928571428571,4.69090909090909
9,6,5,5,6,29,16,1,1224.16666666667,2.54213214182114
2,6,5,12,1,34,61,4,142.75,1.1882958547819
2,6,5,6,1,8,16,3,420.714285714286,2.22550904081547
2,6,5,5,9,10,10,1,227.142857142857,4.69090909090909
2,6,5,7,1,34,16,2,437.833333333333,2.22550904081547
2,6,5,7,1,8,13,2,901.25,4.69090909090909
2,6,5,7,3,8,15,3,715.535714285714,4.69090909090909
2,6,5,12,1,23,79,2,49.7619047619048,2.43971631205674
2,6,5,7,16,34,14,3,297.25,4.69090909090909
2,6,5,7,3,34,16,3,290.333333333333,2.7520209677788
2,6,5,7,3,8,56,3,422.857142857143,2.05498809208785
23,6,5,7,1,34,26,2,140.75,1.87531450936539
2,6,5,7,1,8,14,3,404.285714285714,1.90056860135855
2,6,5,8,2,29,27,1,901.25,4.69090909090909
9,6,5,7,3,3,56,2,301.785714285714,2.05498809208785
9,6,5,7,1,34,56,3,273.916666666667,1.77007795371782
2,6,5,7,3,25,16,2,134.47619047619,2.7520209677788
2,6,5,7,13,5,20,3,169.857142857143,1
2,6,5,8,3,34,16,3,124.25,2.7520209677788
2,6,5,7,1,5,55,3,154.47619047619,4.69090909090909
19,6,5,7,1,21,34,2,547.02380952381,1.57022471910112
2,6,5,10,12,29,17,4,1162.91666666667,4.69090909090909
2,6,5,7,1,34,54,3,530.333333333333,1.60467083132146
9,8,5,8,1,29,53,2,742.291666666667,1.64856230031949
2,8,5,8,3,3,74,2,481.071428571429,4.69090909090909
2,8,5,6,1,34,14,2,275.5,1.90056860135855
9,8,5,8,3,21,85,2,424.166666666667,4.69090909090909
23,8,5,8,1,15,49,2,110.035714285714,4.69090909090909
2,2,5,12,1,29,41,1,708.333333333333,1.22888352597485
23,2,5,6,1,21,31,4,783.809523809524,2.43971631205674
2,2,5,8,1,10,35,1,812.232142857143,4.69090909090909
2,2,5,8,1,9,104,1,245.571428571429,1.35551663747811
2,2,5,10,3,25,59,1,303.238095238095,4.69090909090909
2,2,5,10,3,25,59,1,303.238095238095,4.69090909090909
2,2,5,10,1,5,37,1,303.238095238095,1.64856230031949
2,2,5,10,1,21,109,1,464.880952380952,1.46288659793814
2,2,5,14,1,25,76,1,190.380952380952,4.69090909090909
2,2,5,8,1,25,37,1,243,1.64856230031949
2,2,5,14,1,29,95,1,241.041666666667,1.09090909090909
2,2,5,7,1,34,38,1,391.166666666667,1.46759118503771
2,5,5,12,4,21,23,1,652.5,3.37254901960784
24,12,5,7,4,4,56,4,342.5,2.09017217123333
24,12,5,7,4,12,44,3,153.303571428571,1.96408354479797
9,12,5,7,4,21,44,2,1031.78571428571,1.96408354479797
9,12,5,7,4,21,40,2,1031.78571428571,1.88512279277451
9,12,5,7,4,16,10,2,229.214285714286,2.33772652388797
23,12,5,7,4,34,56,3,722.25,2.09017217123333
15,12,5,7,1,8,14,2,563.928571428571,1.90056860135855
15,12,5,7,4,13,16,3,323.482142857143,2.66711615388969
2,12,5,7,1,8,7,4,258.214285714286,1.64856230031949
2,12,5,7,4,29,66,3,1242.91666666667,2.59219858156028
2,12,5,7,4,29,66,3,1242.91666666667,2.59219858156028
2,12,5,7,4,5,10,2,194.52380952381,2.33772652388797
3,12,5,7,1,1,14,2,867.5,1.90056860135855
14,12,5,7,4,25,75,3,248.952380952381,2.37283339228864
2,12,5,11,1,34,41,4,211.583333333333,1.22888352597485
2,12,5,7,4,34,24,2,232.166666666667,2.45369749436078
2,12,5,7,1,34,54,3,215.083333333333,1.60467083132146
2,12,5,7,1,21,14,2,544.52380952381,1.90056860135855
2,12,5,7,1,8,9,2,452.321428571429,1.89738327347357
2,12,5,7,6,1,10,1,217.02380952381,3.11044133476857
2,12,5,7,4,8,56,2,704.107142857143,2.09017217123333
2,12,5,7,4,8,56,2,704.107142857143,2.09017217123333
2,12,5,7,4,1,56,4,1241.66666666667,2.09017217123333
2,12,5,7,1,8,16,2,577.857142857143,2.22550904081547
24,12,5,7,1,29,54,3,408.958333333333,1.60467083132146
24,12,5,7,4,25,10,1,227.285714285714,2.33772652388797
2,12,5,7,4,1,16,2,348.095238095238,2.66711615388969
2,12,5,7,1,29,54,3,2206.25,1.60467083132146
2,12,5,7,4,8,24,3,360.178571428571,2.45369749436078
23,12,5,7,4,1,16,2,974.404761904762,2.66711615388969
2,12,5,7,6,10,16,1,268.571428571429,2.54213214182114
23,12,5,8,1,16,22,3,26.1071428571429,1.72051358614512
9,12,5,7,1,25,44,3,114.904761904762,1.83702531645569
9,12,5,7,4,25,97,1,239.428571428571,2.10326086956522
2,12,5,7,4,14,66,4,226.357142857143,2.59219858156028
2,12,5,7,1,25,14,3,265.809523809524,1.90056860135855
2,12,5,7,4,8,10,3,1591.78571428571,2.33772652388797
2,12,5,7,4,10,27,2,468.482142857143,2.38985098670962
2,12,5,7,1,25,14,2,101.619047619048,1.90056860135855
9,12,5,7,4,9,16,2,200.785714285714,2.66711615388969
2,12,5,7,1,27,22,3,932.291666666667,1.72051358614512
2,12,5,7,6,1,16,2,782.142857142857,2.54213214182114
2,12,5,9,1,34,65,2,392.333333333333,2.00282286520819
2,12,5,9,4,5,66,3,50.1428571428571,2.59219858156028
23,12,5,8,1,8,22,4,667.857142857143,1.72051358614512
23,12,5,8,1,8,22,4,667.857142857143,1.72051358614512
23,12,5,7,1,8,54,3,518.75,1.60467083132146
23,12,5,7,3,8,16,2,460.892857142857,2.7520209677788
2,12,5,7,1,10,14,2,107.678571428571,1.90056860135855
2,12,5,7,1,10,14,2,107.678571428571,1.90056860135855
2,12,5,7,1,10,14,2,107.678571428571,1.90056860135855
2,12,5,7,1,1,9,2,1125.47619047619,1.89738327347357
2,12,5,7,2,34,56,3,714.166666666667,1.61654135338346
2,12,5,7,4,8,78,2,1087.5,1.35551663747811
2,12,5,7,1,9,16,2,294.285714285714,2.22550904081547
9,12,5,7,1,21,54,2,599.52380952381,1.60467083132146
23,12,5,11,1,8,61,1,608.571428571429,1.1882958547819
2,12,5,7,4,1,16,2,281.309523809524,2.66711615388969
2,12,5,7,4,9,16,2,643.5,2.66711615388969
2,12,5,7,4,9,75,2,317.857142857143,2.37283339228864
2,12,5,7,1,8,10,2,597.142857142857,2.61707523245985
2,12,5,7,6,1,16,2,151.309523809524,2.54213214182114
2,12,5,7,1,21,14,2,677.261904761905,1.90056860135855
2,12,5,7,1,1,16,2,225.595238095238,2.22550904081547
2,12,5,11,1,29,41,1,1547.91666666667,1.22888352597485
2,12,5,7,4,1,16,2,329.047619047619,2.66711615388969
23,12,5,7,1,1,16,2,99.4047619047619,2.22550904081547
24,12,5,7,1,1,14,2,734.642857142857,1.90056860135855
2,12,5,7,4,1,16,2,418.571428571429,2.66711615388969
2,12,5,7,1,29,14,3,439.791666666667,1.90056860135855
2,12,5,7,4,30,10,2,1093.33333333333,2.33772652388797
2,12,5,7,1,21,54,3,424.761904761905,1.60467083132146
2,12,5,7,1,10,26,1,259.375,1.87531450936539
2,12,5,7,4,8,16,3,1709.28571428571,2.66711615388969
2,12,5,7,1,33,73,3,174.833333333333,1.3578947368421
2,12,5,7,4,1,48,2,301.547619047619,3.07142857142856
2,12,5,7,4,29,16,1,1139.375,2.66711615388969
2,12,5,7,3,24,56,2,515.238095238095,2.05498809208785
23,12,5,7,4,21,36,3,732.261904761905,2.63310086749447
2,12,5,9,1,21,42,4,1144.28571428571,1.68143156964542
23,12,5,11,1,2,41,4,60.9523809523809,1.22888352597485
2,12,5,7,1,8,9,3,423.214285714286,1.89738327347357
9,12,5,7,13,8,10,2,2453.03571428571,4.69090909090909
2,12,5,7,1,25,27,2,202.238095238095,2.19646365422396
2,12,5,7,1,34,66,3,284,4.69090909090909
9,12,5,11,1,29,61,2,11.6666666666667,1.1882958547819
24,12,5,11,1,13,42,4,401.160714285714,1.68143156964542
2,12,5,7,1,20,16,2,230.714285714286,2.22550904081547
2,12,5,7,2,29,75,4,1332.91666666667,4.69090909090909
2,12,5,7,4,28,27,2,1053.33333333333,2.38985098670962
2,12,5,7,4,8,66,3,511.964285714286,2.59219858156028
2,12,5,7,4,8,105,4,445.535714285714,1.64856230031949
9,12,5,7,1,8,34,4,6791.96428571429,1.57022471910112
2,12,5,7,1,25,16,2,156.095238095238,2.22550904081547
2,12,5,7,1,5,8,2,324.190476190476,1.64856230031949
2,12,5,7,3,6,56,2,227.904761904762,2.05498809208785
2,12,5,7,1,5,56,3,180,1.77007795371782
2,12,5,7,1,13,14,2,193.75,1.90056860135855
2,12,5,11,12,29,41,4,433.75,4.69090909090909
2,12,5,7,6,29,16,3,797.708333333333,2.54213214182114
2,12,5,7,4,14,16,2,171.321428571429,2.66711615388969
2,12,5,7,4,1,10,2,487.142857142857,2.33772652388797
2,12,5,7,3,21,44,2,537.380952380952,2.03715745471435
2,12,5,9,1,9,46,4,135.714285714286,1.84835820895522
2,12,5,11,1,34,41,1,159.333333333333,1.22888352597485
2,12,5,7,1,1,24,4,411.071428571429,2.05659625348744
2,12,5,7,3,9,16,2,242.5,2.7520209677788
9,12,5,6,4,21,10,2,521.428571428571,2.33772652388797
2,12,5,9,2,9,75,2,450,4.69090909090909
2,12,5,6,4,11,10,4,226.339285714286,2.33772652388797
3,12,5,7,1,12,18,3,959.642857142857,1.665559970358
2,12,5,6,4,21,20,2,761.666666666667,2.24573150318045
9,12,5,7,3,20,16,2,385.47619047619,2.7520209677788
9,12,5,7,3,20,16,2,385.47619047619,2.7520209677788
23,12,5,7,1,12,54,3,598.214285714286,1.60467083132146
2,12,5,6,1,1,10,4,331.547619047619,2.61707523245985
2,12,5,6,3,15,44,3,223.964285714286,2.03715745471435
2,12,5,7,1,20,24,2,532.738095238095,2.05659625348744
23,12,5,7,1,8,10,3,508.928571428571,2.61707523245985
23,12,5,7,1,8,10,3,508.928571428571,2.61707523245985
24,12,5,7,4,21,44,4,294.285714285714,1.96408354479797
23,12,5,7,3,10,56,2,356.964285714286,2.05498809208785
9,12,5,7,1,11,54,2,194.375,1.60467083132146
9,12,5,7,3,12,16,2,258.125,2.7520209677788
2,12,5,7,1,5,14,2,155.809523809524,1.90056860135855
2,12,5,7,4,8,20,3,345.535714285714,2.24573150318045
2,12,5,7,1,8,14,2,412.678571428571,1.90056860135855
9,12,5,7,3,29,16,2,365,2.7520209677788
19,12,5,7,4,6,16,2,200.238095238095,2.66711615388969
24,12,5,7,3,21,16,2,220.47619047619,2.7520209677788
2,12,5,7,3,1,16,2,1467.7380952381,2.7520209677788
2,12,5,7,3,1,16,2,1467.7380952381,2.7520209677788
2,12,5,7,3,1,16,2,1467.7380952381,2.7520209677788
2,12,5,7,1,8,88,4,247.857142857143,1.70719602977667
2,12,5,7,1,8,53,4,452.321428571429,1.64856230031949
2,12,5,6,1,16,83,1,140.857142857143,4.69090909090909
9,12,5,7,1,12,65,3,664.285714285714,2.00282286520819
2,12,5,6,1,9,16,3,268.571428571429,2.22550904081547
2,12,5,6,3,7,16,2,110.52380952381,2.7520209677788
2,12,5,6,4,12,56,2,92.3214285714286,2.09017217123333
2,12,5,7,4,21,56,3,387.857142857143,2.09017217123333
9,12,5,7,3,12,16,2,200.535714285714,2.7520209677788
2,6,5,10,1,21,54,1,731.666666666667,1.60467083132146
2,6,5,10,1,21,54,1,731.666666666667,1.60467083132146
2,6,5,8,1,29,87,1,340.208333333333,4.69090909090909
2,6,5,8,1,5,14,1,270.714285714286,1.90056860135855
18,6,5,10,1,34,14,1,227.833333333333,1.90056860135855
2,4,5,9,4,21,75,1,551.785714285714,2.37283339228864
2,6,5,10,1,10,73,1,365.089285714286,1.3578947368421
2,6,5,12,1,1,22,1,993.333333333333,1.72051358614512
2,6,5,12,1,20,61,1,340.833333333333,1.1882958547819
23,9,5,11,1,12,55,1,295.803571428571,4.69090909090909
2,12,5,6,1,1,14,1,148.452380952381,1.90056860135855
9,5,5,9,1,21,54,4,378.928571428571,1.41539991776391
24,5,5,8,6,8,86,3,812.5,3.37254901960784
24,5,5,8,6,8,86,3,812.5,3.37254901960784
9,5,5,8,1,16,13,3,343.607142857143,3.37254901960784
24,5,5,10,1,34,84,3,624.166666666667,1.72416673627934
2,5,5,5,3,9,16,2,566.142857142857,2.23862558801108
2,5,5,8,1,8,50,3,932.5,1.61161124379937
2,5,5,10,3,8,15,3,505.892857142857,3.37254901960784
2,5,5,12,1,12,41,1,2650.80357142857,1.11472765503932
2,5,5,7,3,21,56,2,355.714285714286,1.75452707206037
2,7,5,8,1,9,25,4,242.071428571429,1.64856230031949
2,2,5,12,1,28,61,1,801.25,1.1882958547819
2,3,5,10,4,3,39,2,710.119047619048,4.69090909090909
2,3,5,9,1,34,66,3,168.916666666667,4.69090909090909
2,11,5,16,1,24,21,2,398.952380952381,2.10326086956522
2,3,5,12,1,19,48,4,696.785714285714,3.32664756446991
23,11,5,13,1,2,13,2,1167.61904761905,4.69090909090909
2,3,5,8,1,20,54,3,843.095238095238,1.60467083132146
9,3,5,9,1,20,26,2,757.380952380952,1.87531450936539
2,6,5,14,1,8,21,1,797.142857142857,2.10326086956522
2,6,5,10,1,4,14,1,1054.40476190476,1.90056860135855
2,7,5,7,1,1,16,3,1153.45238095238,2.22550904081547
2,7,5,7,6,8,8,2,470.535714285714,4.69090909090909
2,7,5,7,3,8,16,3,3931.25,2.7520209677788
9,7,5,7,1,21,16,2,454.52380952381,2.22550904081547
9,7,5,8,3,13,16,1,338.303571428571,2.7520209677788
2,3,6,15,1,33,21,1,276.416666666667,2.10326086956522
2,8,6,9,1,34,105,4,356.583333333333,1.64856230031949
2,8,6,6,1,8,34,3,671.964285714286,1.57022471910112
2,9,6,10,1,8,37,4,796.25,1.64856230031949
2,9,6,9,3,13,36,2,454.910714285714,3.81163434903047
23,11,6,10,1,12,38,2,920.535714285714,1.46759118503771
2,8,6,8,6,1,16,4,547.380952380952,2.54213214182114
2,9,6,6,1,8,16,3,525.357142857143,2.22550904081547
2,11,6,9,1,34,40,3,623.416666666667,1.6412503755014
2,11,6,9,1,8,18,2,481.071428571429,1.665559970358
23,9,6,7,1,16,68,4,235.321428571429,1.58171019860783
2,8,6,8,1,12,68,2,201.339285714286,1.58171019860783
18,8,6,10,1,28,54,4,799.583333333333,1.60467083132146
2,8,6,9,3,8,75,2,398.928571428571,1.9017199017199
2,8,6,8,1,21,54,4,503.095238095238,1.60467083132146
2,8,6,8,1,29,84,2,762.708333333333,2.01346210125841
2,8,6,8,1,29,84,2,762.708333333333,2.01346210125841
2,8,6,8,1,21,75,3,601.190476190476,2.90431519699812
2,8,6,14,1,28,107,4,620.625,1
24,9,6,9,9,4,73,3,787.261904761905,4.69090909090909
24,9,6,9,9,4,73,3,787.261904761905,4.69090909090909
24,8,6,12,1,29,31,3,447.083333333333,2.43971631205674
2,8,6,8,1,21,88,4,538.809523809524,1.70719602977667
2,10,6,6,3,8,36,2,1910.35714285714,3.81163434903047
2,8,6,6,4,1,16,2,326.190476190476,2.66711615388969
2,10,6,6,6,8,16,4,457.142857142857,2.54213214182114
2,9,6,10,1,28,18,4,1374.79166666667,1.665559970358
2,8,6,8,1,35,54,4,387.083333333333,1.60467083132146
2,9,6,8,1,8,38,3,513.75,1.46759118503771
2,8,6,8,1,3,105,1,643.809523809524,1.64856230031949
2,9,6,14,1,20,61,1,586.547619047619,1.1882958547819
2,11,6,10,1,21,58,2,410.595238095238,2.0151171579743
2,8,6,8,1,34,54,3,257.916666666667,1.60467083132146
2,8,6,14,1,34,79,4,283.583333333333,2.43971631205674
2,8,6,8,3,3,60,1,433.095238095238,2.05168986083499
2,9,6,7,3,10,75,4,457.946428571429,1.9017199017199
23,8,6,8,1,21,84,4,627.380952380952,2.01346210125841
2,11,6,14,1,33,61,1,356.5,1.1882958547819
2,8,6,8,1,21,75,2,357.619047619048,2.90431519699812
2,8,6,6,6,1,16,3,232.380952380952,2.54213214182114
2,8,6,6,1,21,14,1,399.880952380952,1.90056860135855
2,8,6,8,1,8,88,4,454.107142857143,1.70719602977667
23,10,6,6,1,4,16,1,534.880952380952,2.22550904081547
2,10,6,6,1,25,46,3,245.904761904762,1.84835820895522
2,8,6,8,1,21,56,4,748.571428571429,1.77007795371782
2,9,6,14,1,34,41,4,662,1.22888352597485
23,10,6,11,1,25,41,4,222.142857142857,1.22888352597485
2,8,6,8,1,30,14,2,1095,1.90056860135855
2,9,6,9,1,20,38,4,667.5,1.46759118503771
2,8,6,8,1,21,109,3,657.142857142857,1.46288659793814
2,9,6,7,1,8,16,1,274.642857142857,2.22550904081547
2,8,6,8,1,21,38,4,552.142857142857,1.46759118503771
23,8,6,8,5,8,56,4,400.357142857143,1.64856230031949
2,8,6,8,1,25,105,4,250.571428571429,1.64856230031949
23,8,6,10,1,29,104,4,1134.58333333333,1.35551663747811
2,8,6,9,4,21,111,4,585,2.10326086956522
9,10,6,6,1,8,54,3,894.642857142857,1.60467083132146
2,8,6,7,4,21,56,3,542.5,2.09017217123333
2,8,6,8,1,29,104,4,796.666666666667,1.35551663747811
2,8,6,7,1,28,56,4,492.5,1.77007795371782
23,9,6,11,1,9,18,4,630.214285714286,1.665559970358
2,10,6,6,4,21,82,1,1369.28571428571,4.69090909090909
2,9,6,10,3,21,60,4,667.5,2.05168986083499
2,10,6,6,1,21,54,3,734.761904761905,1.60467083132146
2,10,6,6,1,8,16,1,497.321428571429,2.22550904081547
2,8,6,8,4,10,75,4,293.75,2.37283339228864
2,11,6,14,1,24,31,2,329.333333333333,2.43971631205674
2,9,6,10,1,29,18,3,1548.95833333333,1.665559970358
2,8,6,8,3,8,56,3,713.392857142857,2.05498809208785
2,10,6,6,7,8,60,3,788.214285714286,4.69090909090909
2,10,6,8,1,24,14,2,37.9523809523809,1.90056860135855
2,8,6,8,1,25,54,4,126.047619047619,1.60467083132146
2,8,6,8,1,21,38,1,409.761904761905,1.46759118503771
2,9,6,14,1,8,31,3,4067.5,2.43971631205674
2,8,6,8,1,10,56,4,268.839285714286,1.77007795371782
2,8,6,8,4,29,75,3,972.5,2.37283339228864
2,8,6,6,1,25,14,1,143.619047619048,1.90056860135855
2,8,6,8,3,29,104,4,1152.29166666667,4.69090909090909
2,8,6,8,1,29,84,3,949.375,2.01346210125841
2,11,6,11,1,33,20,1,347.666666666667,1.99124027647877
2,8,6,10,1,34,84,3,226.75,2.01346210125841
2,9,6,8,1,5,75,4,255.714285714286,2.90431519699812
2,10,6,14,1,33,21,4,399,2.10326086956522
23,11,6,8,1,6,18,3,234.047619047619,1.665559970358
2,8,6,8,1,23,73,2,163.095238095238,1.3578947368421
2,8,6,8,1,34,38,1,471.25,1.46759118503771
2,9,6,11,4,10,44,2,281.160714285714,1.96408354479797
2,8,6,8,1,29,84,4,861.875,2.01346210125841
2,10,6,6,1,1,14,1,415.119047619048,1.90056860135855
2,9,6,6,6,10,16,1,311.071428571429,2.54213214182114
2,9,6,7,1,21,14,2,619.761904761905,1.90056860135855
2,8,6,8,1,21,104,4,355.952380952381,1.35551663747811
2,8,6,8,1,14,73,2,103.5,1.3578947368421
2,8,6,6,3,25,105,3,157.619047619048,4.69090909090909
2,8,6,6,3,25,105,3,157.619047619048,4.69090909090909
18,9,6,9,3,29,40,2,887.708333333333,3.2099533437014
2,8,6,9,6,8,105,4,401.25,4.69090909090909
2,9,6,14,1,33,79,4,231.25,2.43971631205674
2,8,6,8,3,1,56,4,280.47619047619,2.05498809208785
2,8,6,8,1,21,84,3,635.833333333333,2.01346210125841
23,10,6,6,9,8,27,3,1161.96428571429,4.69090909090909
2,10,6,12,1,20,61,1,490.238095238095,1.1882958547819
2,8,6,8,1,13,84,4,506.607142857143,2.01346210125841
2,10,6,6,4,29,66,4,1589.58333333333,2.59219858156028
2,8,6,8,3,1,16,2,267.261904761905,2.7520209677788
2,8,6,14,1,25,95,1,210.095238095238,1.09090909090909
2,8,6,8,7,21,56,4,426.071428571429,4.69090909090909
2,10,6,6,4,1,66,3,1972.85714285714,2.59219858156028
2,8,6,8,1,16,14,2,119,1.90056860135855
2,8,6,8,9,29,56,3,1087.08333333333,1
2,9,6,6,3,10,64,2,302.857142857143,1.50877192982456
2,8,6,8,1,29,68,3,784.375,1.58171019860783
23,9,6,9,1,21,88,1,860.119047619048,1.70719602977667
2,9,6,8,1,21,54,4,716.785714285714,1.60467083132146
2,8,6,8,1,25,84,4,115.714285714286,2.01346210125841
2,8,6,6,1,1,16,2,309.166666666667,2.22550904081547
2,9,6,10,1,21,75,1,437.857142857143,2.90431519699812
2,8,6,8,3,29,75,4,1642.29166666667,1.9017199017199
2,10,6,7,1,9,14,2,120.642857142857,1.90056860135855
2,10,6,6,3,29,48,3,798.541666666667,2.52322738386308
2,8,6,6,1,8,14,2,400.178571428571,1.90056860135855
23,8,6,8,1,12,73,3,200.178571428571,1.3578947368421
23,8,6,8,1,21,54,4,626.428571428571,1.60467083132146
2,10,6,6,1,11,14,1,292.053571428571,1.90056860135855
2,8,6,8,1,1,40,4,482.261904761905,1.6412503755014
2,10,6,14,1,33,61,4,630.333333333333,1.1882958547819
2,8,6,8,4,4,16,3,537.857142857143,2.66711615388969
2,8,6,8,3,25,78,2,210.095238095238,2.10326086956522
1,8,6,1,1,8,2,2,894.107142857143,3.22574075702923
2,9,6,11,1,21,38,2,527.142857142857,1.46759118503771
2,8,6,14,1,28,41,4,1088.125,1.22888352597485
2,11,6,8,4,16,56,1,187.964285714286,2.09017217123333
2,11,6,5,4,1,27,2,1260.71428571429,2.38985098670962
2,9,6,10,3,21,36,3,817.142857142857,3.81163434903047
2,11,6,9,1,1,16,1,289.642857142857,2.22550904081547
2,8,6,12,1,31,61,1,283.958333333333,1.1882958547819
3,8,6,6,4,25,36,3,196.52380952381,2.63310086749447
2,8,6,8,1,29,73,2,623.125,1.3578947368421
2,8,6,8,1,3,109,4,601.904761904762,1.46288659793814
2,8,6,12,1,28,79,1,543.125,2.43971631205674
9,8,6,12,1,29,95,1,731.25,1.09090909090909
2,10,6,6,1,8,14,1,742.5,1.90056860135855
2,8,6,8,1,21,73,3,588.452380952381,1.3578947368421
2,8,6,8,1,25,51,2,171.380952380952,2.57713651498335
24,9,6,14,1,20,79,4,324.047619047619,2.43971631205674
2,8,6,8,3,16,51,2,116.392857142857,4.69090909090909
2,8,6,8,1,21,73,4,523.214285714286,1.3578947368421
2,8,6,9,9,5,16,3,216.666666666667,2.69874476987448
2,10,6,7,1,34,26,3,635.833333333333,1.87531450936539
2,8,6,8,1,34,73,4,292.166666666667,1.3578947368421
2,11,6,9,4,21,78,4,840.714285714286,1.35551663747811
2,11,6,9,1,25,60,2,287,2.02194357366771
2,8,6,10,1,29,21,1,262.916666666667,2.10326086956522
2,8,6,6,3,1,36,3,329.285714285714,3.81163434903047
2,11,6,8,6,1,16,2,403.333333333333,2.54213214182114
14,4,6,8,1,21,37,4,727.5,1.64856230031949
2,4,6,7,1,34,41,2,131.416666666667,1.22888352597485
2,4,6,8,1,25,37,4,265.428571428571,1.64856230031949
2,4,6,7,3,4,59,4,456.428571428571,4.69090909090909
2,4,6,9,1,21,102,4,410.714285714286,4.69090909090909
2,4,6,7,1,34,53,3,257.25,1.64856230031949
2,4,6,7,1,10,73,2,405.267857142857,1.3578947368421
1,4,6,1,1,10,1,4,349.107142857143,4.69090909090909
2,4,6,10,1,9,20,1,497.285714285714,1.99124027647877
2,4,6,8,3,26,74,4,256,4.69090909090909
2,4,6,8,3,8,36,1,4802.14285714286,3.81163434903047
2,4,6,7,1,10,46,2,1047.14285714286,1.84835820895522
2,3,6,10,1,20,14,2,179.285714285714,1.90056860135855
2,1,6,8,1,1,58,4,318.333333333333,1.4651965442026
2,1,6,6,1,19,54,3,422.142857142857,1.23543118192621
2,1,6,6,3,10,16,2,119.910714285714,1.8194304289497
2,1,6,6,12,8,14,2,557.321428571429,2.05399476328639
2,1,6,6,1,10,90,3,636.071428571429,1.26128475051331
2,1,6,7,1,10,54,3,214.732142857143,1.23543118192621
2,1,6,6,1,1,14,3,222.5,1.40368300737128
2,1,6,6,3,5,16,3,85.8095238095238,1.8194304289497
