date_generated,id,congress,chamber,rollnumber,date,keyvote,question,description,yea,nay,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-05-28 11:50:06,RS1140001,114,Senate,1,2015-01-08,,On the Amendment,In the nature of a substitute.,,,,,,,,-0.236,-0.142,0.392,0.266,0.742,0.918,-13.258,0.872
2017-05-28 11:50:06,RS1140002,114,Senate,2,2015-01-08,,On Passage of the Bill,"A bill to extend the termination date of the Terrorism Insurance Program established under the Terrorism Risk Insurance Act of 2002, and for other purposes.",,,,,,,,-0.334,-0.915,-0.117,-0.604,0.0,0.959,-12.749,0.877
2017-05-28 11:50:06,RS1140003,114,Senate,3,2015-01-12,,On Cloture on the Motion to Proceed,A bill to approve the Keystone XL Pipeline.,,,,,,,,-0.194,-0.171,-0.336,-0.459,0.875,0.958,-12.258,0.879
2017-05-28 11:50:06,RS1140004,114,Senate,4,2015-01-20,,On the Motion to Table,To ensure that oil transported through the Keystone XL pipeline into the United States is used to reduce United States dependence on Middle Eastern oil.,,,,,,,,-0.077,-0.122,-0.401,-0.198,0.929,0.97,-5.447,0.946
2017-05-28 11:50:06,RS1140005,114,Senate,5,2015-01-20,,On the Motion to Table,"To require the use of iron, steel, and manufactured goods produced in the United States in the construction of the Keystone XL Pipeline and facilities.",,,,,,,,0.123,-0.088,-0.263,0.195,0.978,0.99,-6.899,0.933
2017-05-28 11:50:06,RS1140006,114,Senate,6,2015-01-20,,On the Amendment,To promote energy efficiency.,,,,,,,,0.766,-0.138,0.398,0.155,0.6,0.98,-6.498,0.936
2017-05-28 11:50:06,RS1140007,114,Senate,7,2015-01-21,,On the Amendment,To conform citizen suits under the Endangered Species Act of 1973.,,,,,,,,0.036,-0.092,-0.459,0.166,1.0,1.0,-0.385,0.996
2017-05-28 11:50:06,RS1140008,114,Senate,8,2015-01-21,,On the Amendment,To ensure that the storage and transportation of petroleum coke is regulated in a manner that ensures the protection of public and ecological health.,,,,,,,,-0.047,-0.116,0.31,0.715,0.878,0.949,-7.395,0.928
2017-05-28 11:50:06,RS1140009,114,Senate,9,2015-01-21,,On the Amendment,"To continue cleaning up fields and streams while protecting neighborhoods, generating affordable energy, and creating jobs.",,,,,,,,0.071,-0.116,-0.248,-0.616,0.889,0.949,-11.391,0.891
2017-05-28 11:50:06,RS1140010,114,Senate,10,2015-01-21,,On the Amendment,To express the sense of the Senate that climate change is real and not a hoax.,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140011,114,Senate,11,2015-01-21,,On the Amendment,To express the sense of Congress regarding climate change.,,,,,,,,0.291,-0.028,0.171,0.806,0.8,0.919,-25.227,0.775
2017-05-28 11:50:06,RS1140012,114,Senate,12,2015-01-21,,On the Amendment,To express the sense of Congress regarding climate change.,,,,,,,,0.218,-0.074,0.338,0.416,0.918,0.96,-8.832,0.915
2017-05-28 11:50:06,RS1140013,114,Senate,13,2015-01-22,,On the Amendment,To express the sense of Congress regarding federally protected land.,,,,,,,,0.199,0.052,0.174,0.47,0.75,0.889,-23.598,0.788
2017-05-28 11:50:06,RS1140014,114,Senate,14,2015-01-22,,On the Amendment,To provide limits on the designation of new federally protected land.,,,,,,,,0.055,-0.101,-0.178,-0.335,0.867,0.939,-19.731,0.819
2017-05-28 11:50:06,RS1140015,114,Senate,15,2015-01-22,,On the Motion to Table,To express the sense of Congress regarding climate change.,,,,,,,,0.119,-0.089,-0.385,-0.163,0.957,0.98,-3.828,0.962
2017-05-28 11:50:06,RS1140016,114,Senate,16,2015-01-22,,On the Motion to Table,To express the sense of Congress regarding climate change.,,,,,,,,-0.082,-0.112,-0.365,-0.028,0.905,0.959,-7.246,0.929
2017-05-28 11:50:06,RS1140017,114,Senate,17,2015-01-22,,On the Amendment,To require a procedure for issuing permits to drill.,,,,,,,,0.101,-0.065,-0.21,-0.422,0.936,0.969,-13.029,0.876
2017-05-28 11:50:06,RS1140018,114,Senate,18,2015-01-22,,On the Amendment,To express the sense of the Senate that all forms of unrefined and unprocessed petroleum should be subject to the nominal per-barrel excise tax associated with the Oil Spill Liability Trust Fund.,,,,,,,,0.513,-0.01,0.242,0.24,0.217,0.816,-31.433,0.726
2017-05-28 11:50:06,RS1140019,114,Senate,19,2015-01-22,,On the Amendment,To amend the Internal Revenue Code of 1986 to clarify that products derived from tar sands are crude oil for purposes of the Federal excise tax on petroleum.,,,,,,,,0.209,-0.064,0.294,0.386,0.915,0.959,-10.319,0.899
2017-05-28 11:50:06,RS1140020,114,Senate,20,2015-01-22,,On the Amendment,"To express the sense of the Senate regarding the conditions for the President entering into bilateral or other international agreements regarding greenhouse gas emissions without proper study of any adverse economic effects, including job losses and harmto the industrial sector, and without the approval of the Senate.",,,,,,,,0.097,-0.097,-0.328,-0.531,0.957,0.979,-4.777,0.952
2017-05-28 11:50:06,RS1140021,114,Senate,21,2015-01-22,,On the Amendment,To ensure private property is protected as guaranteed by the United States Constitution.,,,,,,,,-0.21,-0.177,-0.345,-0.49,0.788,0.928,-14.296,0.863
2017-05-28 11:50:06,RS1140022,114,Senate,22,2015-01-22,,On the Amendment,To ensure private property cannot be seized through condemnation or eminent domain for the private gain of a foreign-owned business entity.,,,,,,,,-0.045,0.013,0.219,0.502,0.907,0.959,-13.581,0.869
2017-05-28 11:50:06,RS1140023,114,Senate,23,2015-01-22,,On the Motion for Attendance,A bill to approve the Keystone XL Pipeline.,,,,,,,,0.457,-0.89,0.103,-0.384,-0.8,0.904,-23.275,0.781
2017-05-28 11:50:06,RS1140024,114,Senate,24,2015-01-22,,On the Motion to Table,To ensure that products derived from tar sands are treated as crude oil for purposes of the Federal excise tax on petroleum.,,,,,,,,-0.066,-0.113,-0.356,0.047,0.952,0.979,-6.611,0.933
2017-05-28 11:50:06,RS1140025,114,Senate,25,2015-01-22,,On the Motion to Table,To impose a fee of 8 cents per barrel on oil transported through the pipeline.,,,,,,,,-0.116,-0.081,-0.303,0.248,0.868,0.947,-11.919,0.882
2017-05-28 11:50:06,RS1140026,114,Senate,26,2015-01-22,,On the Motion to Table,To require campaign finance disclosures for certain persons benefitting from tar sands development.,,,,,,,,0.037,-0.091,-0.456,0.166,1.0,1.0,-0.389,0.996
2017-05-28 11:50:06,RS1140027,114,Senate,27,2015-01-22,,On the Motion to Table,To strike a provision relating to judicial review.,,,,,,,,-0.046,-0.113,-0.433,-0.267,0.976,0.989,-2.883,0.97
2017-05-28 11:50:06,RS1140028,114,Senate,28,2015-01-22,,On the Motion to Table,"To express the sense of the Senate that the Low-Income Home Energy Assistance Program should be funded at not less than $4,700,000,000 annually.",,,,,,,,0.173,-0.076,-0.391,-0.345,0.978,0.989,-3.381,0.965
2017-05-28 11:50:06,RS1140029,114,Senate,29,2015-01-26,,On the Cloture Motion,In the nature of a substitute.,,,,,,,,-0.024,-0.066,-0.206,-0.276,0.949,0.978,-11.795,0.88
2017-05-28 11:50:06,RS1140030,114,Senate,30,2015-01-26,,On the Cloture Motion,A bill to approve the Keystone XL Pipeline.,,,,,,,,-0.024,-0.066,-0.206,-0.276,0.949,0.978,-11.795,0.88
2017-05-28 11:50:06,RS1140031,114,Senate,31,2015-01-28,,On the Amendment,To provide communities that rely on drinking water from a source that may be affected by a tar sands spill from the Keystone XL pipeline an analysis of the potential risks to public health and the environment from a leak or rupture of the pipeline.,,,,,,,,-0.187,-0.136,0.43,0.282,0.889,0.959,-9.148,0.911
2017-05-28 11:50:06,RS1140032,114,Senate,32,2015-01-28,,On the Amendment,"To require that the Administrator of the Pipeline and Hazardous Materials Safety Administration make a certification and submit to Congress the results of a study before the pipeline may be constructed, connected, operated, or maintained.",,,,,,,,-0.071,-0.096,0.249,0.424,0.825,0.929,-12.914,0.877
2017-05-28 11:50:06,RS1140033,114,Senate,33,2015-01-28,,On the Amendment,"To increase the quantity of solar photovoltaic electricity by providing rebates for the purchase and installation of an additional 10,000,000 photovoltaic systems by 2025.",,,,,,,,-0.111,-0.134,0.435,0.373,0.95,0.98,-5.296,0.947
2017-05-28 11:50:06,RS1140034,114,Senate,34,2015-01-28,,On the Amendment,To promote economic growth and job creation by increasing exports.,,,,,,,,0.045,-0.102,-0.374,-0.35,0.978,0.99,-3.576,0.964
2017-05-28 11:50:06,RS1140035,114,Senate,35,2015-01-28,,On the Amendment,To delist the lesser prairie-chicken as a threatened species under the Endangered Species Act of 1973.,,,,,,,,-0.031,-0.101,-0.452,-0.078,0.977,0.99,-1.835,0.981
2017-05-28 11:50:06,RS1140036,114,Senate,36,2015-01-28,,On the Amendment,To require campaign finance disclosures for certain persons benefitting from tar sands development.,,,,,,,,-0.023,-0.107,0.409,0.103,0.977,0.99,-3.115,0.968
2017-05-28 11:50:06,RS1140037,114,Senate,37,2015-01-28,,On the Amendment,To express the sense of Congress regarding the designation of National Monuments.,,,,,,,,0.108,-0.099,-0.209,-0.208,0.894,0.948,-14.226,0.864
2017-05-28 11:50:06,RS1140038,114,Senate,38,2015-01-28,,On the Amendment,To express the sense of Congress regarding climate change and infrastructure.,,,,,,,,0.162,-0.083,0.395,0.288,0.979,0.99,-3.914,0.961
2017-05-28 11:50:06,RS1140039,114,Senate,39,2015-01-28,,On the Amendment,To release certain wilderness study areas from management for preservation as wilderness.,,,,,,,,0.139,-0.089,-0.231,-0.374,0.896,0.949,-12.235,0.883
2017-05-28 11:50:06,RS1140040,114,Senate,40,2015-01-28,,On the Amendment,To express the sense of Congress that the Internal Revenue Code of 1986 should be amended to extend the credit with respect to facilities producing energy from certain renewable resources.,,,,,,,,0.136,-0.104,0.289,0.465,0.957,0.98,-7.332,0.928
2017-05-28 11:50:06,RS1140041,114,Senate,41,2015-01-28,,On the Amendment,To modify the definition of underground injection.,,,,,,,,-0.172,-0.171,0.305,0.474,0.857,0.949,-13.429,0.872
2017-05-28 11:50:06,RS1140042,114,Senate,42,2015-01-29,,On the Amendment,To express the sense of Congress that reauthorizing the Land and Water Conservation Fund should be a priority.,,,,,,,,0.04,0.084,-0.161,-0.645,0.787,0.898,-24.536,0.779
2017-05-28 11:50:06,RS1140043,114,Senate,43,2015-01-29,,On the Amendment,To permanently reauthorize the Land and Water Conservation Fund.,,,,,,,,0.338,-0.037,0.238,0.385,0.744,0.898,-21.765,0.801
2017-05-28 11:50:06,RS1140044,114,Senate,44,2015-01-29,,On the Amendment,"To establish a renewable electricity standard, and for other purposes.",,,,,,,,0.06,-0.098,0.293,1.03,0.978,0.99,-6.892,0.932
2017-05-28 11:50:06,RS1140045,114,Senate,45,2015-01-29,,On the Cloture Motion,A bill to approve the Keystone XL Pipeline.,,,,,,,,-0.173,-0.157,-0.404,-0.46,0.857,0.948,-9.065,0.911
2017-05-28 11:50:06,RS1140046,114,Senate,46,2015-01-29,,On the Amendment,To allow permitting agencies to consider new circumstances and new information.,,,,,,,,-0.108,-0.102,0.36,-0.051,0.878,0.948,-8.919,0.912
2017-05-28 11:50:06,RS1140047,114,Senate,47,2015-01-29,,On the Amendment,To delay the effective date until the President determines that the pipeline will not have certain negative impacts.,,,,,,,,-0.182,-0.141,0.406,0.335,0.861,0.949,-9.956,0.903
2017-05-28 11:50:06,RS1140048,114,Senate,48,2015-01-29,,On the Amendment,To ensure that products derived from tar sands are treated as crude oil for purposes of the Federal excise tax on petroleum.,,,,,,,,-0.044,-0.095,0.402,-0.12,0.977,0.99,-3.416,0.966
2017-05-28 11:50:06,RS1140049,114,Senate,49,2015-01-29,,On Passage of the Bill,A bill to approve the Keystone XL Pipeline.,,,,,,,,-0.174,-0.155,-0.405,-0.46,0.861,0.949,-9.066,0.912
2017-05-28 11:50:06,RS1140050,114,Senate,50,2015-02-03,,On Passage of the Bill,"A bill to direct the Secretary of Veterans Affairs to provide for the conduct of annual evaluations of mental health care and suicide prevention programs of the Department of Veterans Affairs, to require a pilot program on loan repayment for psychiatrist who agree to serve in the Veterans Health Administration of the Department of Veterans Affairs, and for other purposes.",,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140051,114,Senate,51,2015-02-03,,On Cloture on the Motion to Proceed,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes.",,,,,,,,0.146,-0.074,-0.23,0.015,0.937,0.97,-10.582,0.899
2017-05-28 11:50:06,RS1140052,114,Senate,52,2015-02-04,,On Cloture on the Motion to Proceed,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes.",,,,,,,,0.12,-0.078,-0.26,-0.046,0.957,0.98,-7.172,0.931
2017-05-28 11:50:06,RS1140053,114,Senate,53,2015-02-05,,On Cloture on the Motion to Proceed,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes.",,,,,,,,0.139,-0.078,-0.231,0.059,0.936,0.97,-10.79,0.897
2017-05-28 11:50:06,RS1140054,114,Senate,54,2015-02-09,,On the Nomination,"Michael P. Botticelli, of the District of Columbia, to be Director of National Drug Control Policy",,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140055,114,Senate,55,2015-02-11,,On Passage of the Bill,"A bill to amend section 2259 of title 18, United States Code, and for other purposes.",,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140056,114,Senate,56,2015-02-12,,On the Nomination,"Ashton B. Carter, of Massachusetts, to be Secretary of Defense",,,,,,,,0.535,0.764,0.121,0.456,0.0,0.949,-18.212,0.83
2017-05-28 11:50:06,RS1140057,114,Senate,57,2015-02-23,,On Cloture on the Motion to Proceed,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes.",,,,,,,,0.149,-0.069,-0.226,0.017,0.935,0.968,-10.488,0.893
2017-05-28 11:50:06,RS1140058,114,Senate,58,2015-02-25,,On Cloture on the Motion to Proceed,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes.",,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140059,114,Senate,59,2015-02-27,,On the Cloture Motion,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes.",,,,,,,,0.407,0.075,0.265,0.69,0.516,0.848,-27.002,0.761
2017-05-28 11:50:06,RS1140060,114,Senate,60,2015-02-27,,On the Motion to Table,Of a perfecting nature.,,,,,,,,0.375,0.062,-0.247,-0.68,0.559,0.848,-26.992,0.761
2017-05-28 11:50:06,RS1140061,114,Senate,61,2015-02-27,CQ,On the Amendment,Of a perfecting nature.,,,,,,,,0.394,0.057,0.252,0.631,0.576,0.859,-27.512,0.757
2017-05-28 11:50:06,RS1140062,114,Senate,62,2015-02-27,,On Passage of the Bill,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes.",,,,,,,,0.407,0.075,0.265,0.69,0.516,0.848,-27.002,0.761
2017-05-28 11:50:06,RS1140063,114,Senate,63,2015-02-27,,On Cloture on the Motion to Proceed,A bill to prohibit funds from being used to carry out certain Executive actions related to immigration and for other purposes.,,,,,,,,-0.014,-0.06,-0.223,-0.278,0.905,0.96,-11.727,0.888
2017-05-28 11:50:06,RS1140064,114,Senate,64,2015-03-02,,On the Cloture Motion,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes.",,,,,,,,0.034,-0.1,-0.456,0.16,1.0,1.0,-0.372,0.996
2017-05-28 11:50:06,RS1140065,114,Senate,65,2015-03-02,,On the Motion to Table,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes.",,,,,,,,0.363,0.027,0.296,0.752,0.677,0.888,-19.176,0.806
2017-05-28 11:50:06,RS1140066,114,Senate,66,2015-03-03,,On the Motion to Proceed,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Labor Relations Board relating to representation case procedures.",,,,,,,,0.033,-0.09,-0.459,0.167,1.0,1.0,-0.369,0.996
2017-05-28 11:50:06,RS1140067,114,Senate,67,2015-03-04,,On the Joint Resolution,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Labor Relations Board relating to representation case procedures.",,,,,,,,0.132,-0.097,-0.417,0.06,0.957,0.98,-2.851,0.972
2017-05-28 11:50:06,RS1140068,114,Senate,68,2015-03-04,,On Overriding the Veto,A bill to approve the Keystone XL Pipeline.,,,,,,,,-0.172,-0.146,-0.404,-0.383,0.838,0.939,-9.541,0.908
2017-05-28 11:50:06,RS1140069,114,Senate,69,2015-03-09,,On the Nomination,"Daniel Henry Marti, of Virginia, to be Intellectual Property Enforcement Coordinator, Executive Office of the President",,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140070,114,Senate,70,2015-03-12,,On the Nomination,"Christopher A. Hart, of Colorado, to be Chairman of the National Transportation Safety Board for a term of two years",,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140071,114,Senate,71,2015-03-16,,On the Nomination,"Carlos A. Monje, Jr., of Louisiana, to be an Assistant Secretary of Transportation",,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140072,114,Senate,72,2015-03-17,,On the Cloture Motion,A bill to provide justice for the victims of trafficking.,,,,,,,,-0.007,-0.065,-0.219,-0.338,0.93,0.969,-12.714,0.878
2017-05-28 11:50:06,RS1140073,114,Senate,73,2015-03-17,,On the Cloture Motion,A bill to provide justice for the victims of trafficking.,,,,,,,,-0.007,-0.065,-0.219,-0.338,0.93,0.969,-12.714,0.878
2017-05-28 11:50:06,RS1140074,114,Senate,74,2015-03-18,,On the Cloture Motion,A bill to provide justice for the victims of trafficking.,,,,,,,,-0.069,-0.132,-0.387,-0.496,0.976,0.99,-5.793,0.943
2017-05-28 11:50:06,RS1140075,114,Senate,75,2015-03-19,,On the Cloture Motion,A bill to provide justice for the victims of trafficking.,,,,,,,,-0.007,-0.066,-0.219,-0.338,0.929,0.969,-12.695,0.879
2017-05-28 11:50:06,RS1140076,114,Senate,76,2015-03-19,,On the Cloture Motion,A bill to provide justice for the victims of trafficking.,,,,,,,,-0.007,-0.066,-0.219,-0.338,0.929,0.969,-12.695,0.879
2017-05-28 11:50:06,RS1140077,114,Senate,77,2015-03-23,,On the Nomination,"William P. Doyle, of Pennsylvania, to be a Federal Maritime Commissioner for a term expiring June 30, 2018",,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140078,114,Senate,78,2015-03-24,,On the Amendment,To create millions of middle class jobs by investing in our nation's infrastructure paid for by raising revenue through closing loopholes in the corporate and international tax system.,,,,,,,,0.024,-0.086,0.455,-0.118,1.0,1.0,-0.347,0.996
2017-05-28 11:50:06,RS1140079,114,Senate,79,2015-03-24,,On the Amendment,To establish a deficit-neutral reserve fund to protect Medicaid beneficiaries from benefit cuts.,,,,,,,,0.823,-0.157,0.324,0.068,0.0,0.969,-7.596,0.925
2017-05-28 11:50:06,RS1140080,114,Senate,80,2015-03-24,,On the Amendment,To establish a deficit-neutral reserve fund to improve health outcomes and lower the costs of caring for medically complex children in Medicaid.,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140081,114,Senate,81,2015-03-24,,On the Amendment,"To establish a deficit-neutral reserve fund relating to promoting equal pay, which may include preventing discrimination on the basis of sex and preventing retaliation against employees for seeking or discussing wage information.",,,,,,,,-0.093,-0.103,-0.435,-0.046,0.953,0.98,-4.582,0.955
2017-05-28 11:50:06,RS1140082,114,Senate,82,2015-03-24,,On the Amendment,"To establish a deficit-neutral reserve fund relating to amending the Equal Pay Act of 1963 to allow for punitive damages, limit the any factor ""other than sex"" exception, and prohibit retaliation against employees who share salary information.",,,,,,,,-0.043,-0.079,0.388,-0.339,0.978,0.99,-2.612,0.974
2017-05-28 11:50:06,RS1140083,114,Senate,83,2015-03-24,,On the Amendment,To establish a deficit-neutral reserve fund relating to legislation submitted to Congress by President Obama to protect and strengthen Social Security.,,,,,,,,-0.316,-0.101,-0.383,0.144,0.625,0.909,-19.094,0.825
2017-05-28 11:50:06,RS1140084,114,Senate,84,2015-03-24,,On the Motion,"To create a point of order against legislation that would cut benefits, raise the retirement age, or privatize social security.",,,,,,,,0.171,-0.113,0.2,0.286,0.875,0.939,-17.017,0.842
2017-05-28 11:50:06,RS1140085,114,Senate,85,2015-03-24,,On the Amendment,To raise taxes and spending by enacting President Obama's fiscal year 2016 budget.,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140086,114,Senate,86,2015-03-25,,On the Amendment,To make college more affordable for middle-class families by allowing borrowers with outstanding Federal and private student loans to refinance at the equivalent interest rates that were offered to Federal student loan borrowers during the 2013-2014 schol year and to fully offset the cost of such a program by requiring millionaires to pay at least a 30 percent effective Federal tax rate.,,,,,,,,0.037,-0.085,0.456,-0.169,1.0,1.0,-0.387,0.996
2017-05-28 11:50:06,RS1140087,114,Senate,87,2015-03-25,,On the Amendment,"To establish a deficit-neutral reserve fund relating to keeping the Federal Water Pollution Control Act focused on protection of water quality, to establish bright lines for Federal jurisdiction, and to create clear and unambiguous exemptions for feature that the Administrator of the Environmental Protection Agency or the Secretary of the Army, acting through the Chief of Engineers, claim they are not seeking to regulate.",,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140088,114,Senate,88,2015-03-25,,On the Amendment,"To establish a spending-neutral reserve fund to keep the Federal Water Pollution Control Act focused on protection of water equality, to establish bright lines for Federal jurisdiction, and to create clear and unambiguous exemptions for features that theAdministrator of the Environmental Protection Agency or the Secretary of the Army, acting through the Chief of Engineers, claim they are not seeking to regulate.",,,,,,,,-0.143,-0.113,-0.434,-0.164,0.95,0.98,-7.289,0.929
2017-05-28 11:50:06,RS1140089,114,Senate,89,2015-03-25,,On the Amendment,To establish a deficit-neutral reserve fund to recognize that climate change is real and caused by human activity and that Congress needs to take action to cut carbon pollution.,,,,,,,,0.137,-0.079,0.263,0.714,0.898,0.949,-10.964,0.895
2017-05-28 11:50:06,RS1140090,114,Senate,90,2015-03-25,,On the Motion,"To create a point of order against legislation that would privatize Medicare, cut guaranteed benefits, increase out-of-pocket spending, or turn Medicare into a premium support plan.",,,,,,,,0.052,-0.08,0.208,0.141,0.935,0.97,-13.569,0.872
2017-05-28 11:50:06,RS1140091,114,Senate,91,2015-03-25,,On the Amendment,"To build on the Bipartisan Budget Act of 2013 by restoring a below-sequester level cut of $9,000,000,000 to nondefense discretionary spending in 2017, replacing sequestration in 2016 and 2017 and increasing funding above sequester levels by a total of $18,000,000,000 for the 2 years, increasing defense and nondefense discretionary spending above sequester levels by equal amounts, eliminating the overseas contingency operations gimmick contained in the committee-reported resolution, and offsetting the net...",,,,,,,,0.037,-0.085,0.456,-0.169,1.0,1.0,-0.387,0.996
2017-05-28 11:50:06,RS1140092,114,Senate,92,2015-03-25,,On the Amendment,To establish a deficit-neutral fund relating to supporting Israel.,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140093,114,Senate,93,2015-03-26,,On the Amendment,To establish a deficit-neutral reserve fund relating to promoting a substantial increase in the minimum wage.,,,,,,,,0.179,-0.085,0.363,0.091,0.979,0.99,-5.428,0.947
2017-05-28 11:50:06,RS1140094,114,Senate,94,2015-03-26,,On the Amendment,"To prevent United States companies from getting tax benefits for moving jobs overseas, to end offshore tax loopholes including inversions, and to provide incentives for United States companies to relocate overseas jobs to the United States.",,,,,,,,0.036,-0.086,0.459,-0.169,1.0,1.0,-0.383,0.996
2017-05-28 11:50:06,RS1140095,114,Senate,95,2015-03-26,,On the Amendment,"To strike more than $1.2 trillion in cuts to Medicaid, preserving a critical source of comprehensive, affordable health and long-term care coverage for millions of otherwise uninsured low-income adults, parents, and seniors, including millions of noneldely low-income adults in States that expanded Medicaid as part of health reform.",,,,,,,,0.124,-0.091,0.462,0.045,1.0,1.0,-0.968,0.99
2017-05-28 11:50:06,RS1140096,114,Senate,96,2015-03-26,,On the Motion,To increase new budget authority fiscal years 2016 and 2017 and modify outlays for fiscal years 2016 through 2022 for National Defense (budget function 050).,,,,,,,,0.468,-0.123,-0.111,-0.129,0.125,0.72,-50.948,0.601
2017-05-28 11:50:06,RS1140097,114,Senate,97,2015-03-26,,On the Motion,To increase new budget authority for fiscal years 2016 and 2017 and modify outlays for fiscal years 2016 through 2022 for National Defense (budget function 050) with offsets.,,,,,,,,0.702,0.354,-0.218,-0.496,-0.25,0.95,-14.992,0.861
2017-05-28 11:50:06,RS1140098,114,Senate,98,2015-03-26,,On the Amendment,To establish a deficit-neutral reserve fund for legislation to allow Americans to earn paid sick time.,,,,,,,,0.344,-0.009,0.241,0.533,0.692,0.88,-21.961,0.803
2017-05-28 11:50:06,RS1140099,114,Senate,99,2015-03-26,,On the Amendment,To establish a deficit-neutral reserve fund relating to providing health care to veterans who reside more than 40 miles driving distance from the closest medical facility of the Department of Veterans Affairs that provides the care sought by the veteran.,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,
2017-05-28 11:50:06,RS1140100,114,Senate,100,2015-03-26,,On the Amendment,To provide additional resources to create the opportunity for more Americans to obtain a higher education and advanced job skills by supporting two free years of community college paid for by raising revenue through requiring millionaires and billionaire to pay their fair share.,,,,,,,,-0.032,-0.096,0.452,0.073,0.978,0.99,-1.846,0.982
2017-05-28 11:50:06,RS1140101,114,Senate,101,2015-03-26,,On the Amendment,"To provide additional resources to save student financial aid and keep college affordable for more than 8,000,000 low- and middle-income students by restoring the $89,000,000,000 in cuts to Federal Pell Grants in the Republican budget.",,,,,,,,0.036,-0.086,0.459,-0.169,1.0,1.0,-0.383,0.996
2017-05-28 11:50:06,RS1140102,114,Senate,102,2015-03-26,,On the Amendment,To establish a deficit-neutral reserve fund relating to transparency in health premium billing.,,,,,,,,-0.073,-0.095,-0.392,0.035,0.977,0.99,-5.181,0.95
2017-05-28 11:50:06,RS1140103,114,Senate,103,2015-03-26,,On the Amendment,To establish a deficit-neutral reserve fund to protect the United States from an energy tax.,,,,,,,,-0.087,-0.124,-0.454,-0.391,0.976,0.99,-3.781,0.963
2017-05-28 11:50:06,RS1140104,114,Senate,104,2015-03-26,,On the Amendment,To establish a deficit-neutral reserve fund to provide tax benefits to patriot employers that invest in American jobs and provide fair pay and benefits to workers and to eliminate tax benefits for corporations that ship jobs overseas.,,,,,,,,0.036,-0.086,0.459,-0.169,1.0,1.0,-0.383,0.996
2017-05-28 11:50:06,RS1140105,114,Senate,105,2015-03-26,,On the Amendment,To establish a spending-neutral reserve fund relating to requiring the Federal Government to allow states to opt out of Common Core without penalty.,,,,,,,,0.036,-0.086,-0.459,0.169,1.0,1.0,-0.383,0.996
2017-05-28 11:50:06,RS1140106,114,Senate,106,2015-03-26,,On the Amendment,To establish a spending-neutral reserve fund relating to the disposal of certain Federal land.,,,,,,,,0.154,-0.085,-0.231,-0.048,0.918,0.96,-12.023,0.887
2017-05-28 11:50:06,RS1140107,114,Senate,107,2015-03-26,,On the Amendment,"To establish a deficit-neutral reserve fund relating to making it more difficult for corporations and billionaires to secretly influence elections by making unlimited undisclosed campaign expenditures, and to prevent such entities from evading campaign fnance law, including through making false statements to government agencies.",,,,,,,,0.162,-0.091,0.43,0.317,0.979,0.99,-2.4,0.976
2017-05-28 11:50:06,RS1140108,114,Senate,108,2015-03-26,,On the Amendment,To establish a spending-neutral reserve fund relating to prohibiting funding of international organizations during the implementation of the United Nations Arms Trade Treaty prior to Senate ratification and adoption of implementing legislation.,,,,,,,,-0.102,-0.133,-0.377,-0.374,0.951,0.98,-7.827,0.925
