# stan_version_major = 2
# stan_version_minor = 15
# stan_version_patch = 0
# model = rus
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 15
# data
#   file = cmsx4.20modes.dat
# init = 2 (Default)
# random
#   seed = 2282922554
# output
#   file = cmsx4.20modes.15.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,c11,a,c44,sigma,cu.1,cu.2,cu.3,c12,C.1.1,C.2.1,C.3.1,C.4.1,C.5.1,C.6.1,C.1.2,C.2.2,C.3.2,C.4.2,C.5.2,C.6.2,C.1.3,C.2.3,C.3.3,C.4.3,C.5.3,C.6.3,C.1.4,C.2.4,C.3.4,C.4.4,C.5.4,C.6.4,C.1.5,C.2.5,C.3.5,C.4.5,C.5.5,C.6.5,C.1.6,C.2.6,C.3.6,C.4.6,C.5.6,C.6.6,q.1,q.2,q.3,q.4,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20
42.6251,0.979204,0.033135,6,127,0,-40.2025,2.43742,2.85738,1.30743,0.0614647,-0.730402,-0.617098,0.623762,1.5223,2.7147,1.52219,1.24514,0.00127316,-0.398423,0.00725326,1.52219,2.43763,1.5222,0.00778943,5.80775e-05,-0.0108481,1.24514,1.5222,2.71469,-0.00906259,0.398365,0.00359489,0.00127316,0.00778943,-0.00906259,1.30733,0.00359489,5.80775e-05,-0.398423,5.80775e-05,0.398365,0.00359489,1.03026,0.00127316,0.00725326,-0.0108481,0.00359489,5.80775e-05,0.00127316,1.30732,0.569892,-0.569951,-0.415769,0.421326,71.0258,75.4923,86.1968,89.7414,110.785,111.699,120.045,127.472,128.232,130.307,141.567,143.912,149.186,153.823,156.368,157.074,160.4,164.776,169.203,172.792
40.4197,0.863874,0.033135,5,31,0,-39.4988,2.43637,2.85429,1.30693,0.0615731,-0.729954,-0.617295,0.623906,1.52061,2.71277,1.52053,1.24428,0.000445428,-0.397834,0.00511932,1.52053,2.43658,1.52046,0.0101606,7.42303e-05,-0.0089573,1.24428,1.52046,2.71284,-0.010606,0.39776,0.00383797,0.000445428,0.0101606,-0.010606,1.30678,0.00383797,7.42303e-05,-0.397834,7.42303e-05,0.39776,0.00383797,1.0306,0.000445428,0.00511932,-0.0089573,0.00383797,7.42303e-05,0.000445428,1.30685,0.570447,-0.569246,-0.415893,0.421405,70.9804,75.5443,86.1008,89.855,110.801,111.687,120.09,127.478,128.194,130.389,141.437,143.784,149.206,153.935,156.289,156.998,160.478,164.646,169.104,172.68
39.5455,0.974454,0.033135,6,63,0,-33.5848,2.42453,2.86281,1.30891,0.0565216,-0.733134,-0.613486,0.625389,1.51011,2.70319,1.50921,1.23236,0.00665353,-0.399135,0.0240488,1.50921,2.42552,1.51002,0.000886129,-9.5685e-05,-0.0289864,1.23236,1.51002,2.70237,-0.00753966,0.399231,0.00493767,0.00665353,0.000886129,-0.00753966,1.30883,0.00493767,-9.5685e-05,-0.399135,-9.5685e-05,0.399231,0.00493767,1.03116,0.00665353,0.0240488,-0.0289864,0.00493767,-9.5685e-05,0.00665353,1.30801,0.566496,-0.573328,-0.413565,0.423487,70.9342,75.5405,86.24,89.7282,110.762,111.674,119.977,127.325,128.298,130.351,141.423,143.819,149.04,153.756,156.412,156.981,160.2,164.696,169.176,172.648
40.2368,0.97823,0.033135,6,63,0,-37.5738,2.43766,2.85819,1.30793,0.0541141,-0.731741,-0.615465,0.62634,1.52244,2.71135,1.52202,1.24917,0.00351115,-0.397095,0.0155159,1.52202,2.43825,1.52228,0.00844751,8.69833e-05,-0.0208381,1.24917,1.52228,2.71109,-0.0119587,0.397008,0.00532219,0.00351115,0.00844751,-0.0119587,1.30776,0.00532219,8.69833e-05,-0.397095,8.69833e-05,0.397008,0.00532219,1.03466,0.00351115,0.0155159,-0.0208381,0.00532219,8.69833e-05,0.00351115,1.3075,0.56823,-0.57054,-0.414728,0.423791,71.1162,75.5372,86.1257,89.8068,110.821,111.825,120.178,127.502,128.301,130.25,141.402,143.873,149.112,153.807,156.369,157.044,160.259,164.701,168.933,172.547
40.8867,0.999419,0.033135,4,31,0,-38.7594,2.4392,2.86019,1.30749,0.0543023,-0.732321,-0.613851,0.625478,1.52493,2.71654,1.52427,1.24826,0.00516808,-0.398337,0.0201253,1.52427,2.43999,1.52481,0.00480331,9.41188e-06,-0.0253822,1.24826,1.52481,2.716,-0.00997139,0.398327,0.00525696,0.00516808,0.00480331,-0.00997139,1.30737,0.00525696,9.41188e-06,-0.398337,9.41188e-06,0.398327,0.00525696,1.03081,0.00516808,0.0201253,-0.0253822,0.00525696,9.41188e-06,0.00516808,1.30682,0.567509,-0.572151,-0.4138,0.423492,71.0571,75.528,86.1776,89.7747,110.816,111.668,119.991,127.508,128.282,130.339,141.388,143.814,149.197,153.791,156.472,157.026,160.288,164.657,168.981,172.589
39.9408,0.994976,0.033135,5,31,0,-35.737,2.42824,2.8659,1.3106,0.0535385,-0.732443,-0.619018,0.623982,1.51362,2.70494,1.51338,1.23717,0.0039438,-0.399283,0.0130411,1.51338,2.4285,1.5136,-0.00312456,-6.38817e-05,-0.01469,1.23717,1.5136,2.70472,-0.000819248,0.399347,0.00164884,0.0039438,-0.00312456,-0.000819248,1.31058,0.00164884,-6.38817e-05,-0.399283,-6.38817e-05,0.399347,0.00164884,1.03414,0.0039438,0.0130411,-0.01469,0.00164884,-6.38817e-05,0.0039438,1.31036,0.567357,-0.572007,-0.416802,0.42094,71.1087,75.4584,86.2987,89.6507,110.737,111.742,120.116,127.391,128.357,130.424,141.375,143.86,149.144,153.698,156.426,157.145,160.267,164.849,169.015,172.646
43.4198,0.900398,0.033135,6,63,0,-32.9546,2.4286,2.86288,1.30933,0.0506474,-0.730823,-0.608382,0.628047,1.51391,2.70565,1.51291,1.23786,0.0040535,-0.398815,0.0221495,1.51291,2.43044,1.51308,0.0222137,0.000485643,-0.0326389,1.23786,1.51308,2.70549,-0.0262672,0.398329,0.0104894,0.0040535,0.0222137,-0.0262672,1.30849,0.0104894,0.000485643,-0.398815,0.000485643,0.398329,0.0104894,1.03328,0.0040535,0.0221495,-0.0326389,0.0104894,0.000485643,0.0040535,1.30833,0.56937,-0.569966,-0.410625,0.427017,71.0054,75.3996,86.2516,89.8072,110.755,111.679,120.008,127.418,128.359,130.44,141.409,143.877,148.993,153.779,156.359,157.117,160.276,164.708,169.021,172.637
44.1497,0.947534,0.033135,6,63,0,-41.3689,2.43579,2.85707,1.3071,0.0481725,-0.728412,-0.610182,0.626945,1.5208,2.71183,1.52046,1.2451,-0.00029068,-0.397908,0.00935465,1.52046,2.43731,1.51963,0.0300376,0.00053046,-0.0195598,1.2451,1.51963,2.71267,-0.0297469,0.397377,0.0102051,-0.00029068,0.0300376,-0.0297469,1.30592,0.0102051,0.00053046,-0.397908,0.00053046,0.397377,0.0102051,1.0314,-0.00029068,0.00935465,-0.0195598,0.0102051,0.00053046,-0.00029068,1.30676,0.572356,-0.567097,-0.411767,0.425743,71.0928,75.4881,86.1904,89.7334,110.816,111.737,120.07,127.567,128.301,130.412,141.4,143.932,149.16,153.847,156.287,156.999,160.338,164.595,169.054,172.548
44.566,0.999663,0.033135,5,31,0,-42.9664,2.43535,2.85763,1.30765,0.0480842,-0.728513,-0.610277,0.626409,1.52015,2.71265,1.51982,1.24319,-6.27974e-05,-0.398526,0.00957815,1.51982,2.43673,1.5191,0.0282423,0.000485227,-0.0193485,1.24319,1.5191,2.71337,-0.0281795,0.398041,0.00977031,-6.27974e-05,0.0282423,-0.0281795,1.3066,0.00977031,0.000485227,-0.398526,0.000485227,0.398041,0.00977031,1.03069,-6.27974e-05,0.00957815,-0.0193485,0.00977031,0.000485227,-6.27974e-05,1.30732,0.57223,-0.567521,-0.411832,0.425285,71.036,75.525,86.1732,89.7359,110.828,111.708,120.053,127.583,128.217,130.492,141.428,143.931,149.185,153.836,156.375,157.122,160.356,164.779,169.205,172.562
41.7583,0.957621,0.033135,5,31,0,-40.3308,2.42996,2.85429,1.30658,0.0451181,-0.728597,-0.610288,0.626016,1.51444,2.70773,1.51411,1.237,0.000139099,-0.398265,0.00984458,1.51411,2.43125,1.51348,0.0268729,0.000454344,-0.0193015,1.237,1.51348,2.70837,-0.027012,0.397811,0.00945693,0.000139099,0.0268729,-0.027012,1.30562,0.00945693,0.000454344,-0.398265,0.000454344,0.397811,0.00945693,1.02914,0.000139099,0.00984458,-0.0193015,0.00945693,0.000454344,0.000139099,1.30625,0.572127,-0.567856,-0.411846,0.424962,71.0577,75.4727,86.1334,89.8518,110.758,111.725,120.038,127.565,128.339,130.229,141.435,143.843,149.242,153.823,156.344,157.017,160.355,164.746,169.061,172.573
41.3635,0.793719,0.033135,5,63,0,-35.361,2.42119,2.86383,1.31035,0.0646174,-0.729735,-0.612724,0.626014,1.50609,2.69833,1.50577,1.22926,0.00121145,-0.399374,0.0111153,1.50577,2.42205,1.50554,0.0195979,0.000290065,-0.0187464,1.22926,1.50554,2.69856,-0.0208093,0.399084,0.00763104,0.00121145,0.0195979,-0.0208093,1.3098,0.00763104,0.000290065,-0.399374,0.000290065,0.399084,0.00763104,1.03352,0.00121145,0.0111153,-0.0187464,0.00763104,0.000290065,0.00121145,1.31003,0.570718,-0.568772,-0.413218,0.424299,70.9831,75.3986,86.2179,89.7043,110.819,111.704,120.043,127.62,128.495,130.383,141.512,143.997,149.208,153.742,156.337,157.081,160.266,164.69,169.038,172.617
39.6586,0.992588,0.033135,5,31,0,-38.2032,2.41861,2.86661,1.31127,0.0610888,-0.729891,-0.610821,0.626624,1.50375,2.69661,1.50325,1.22624,0.0019866,-0.40001,0.0146083,1.50325,2.41981,1.50305,0.0216972,0.000385026,-0.023511,1.22624,1.50305,2.69681,-0.0236838,0.399625,0.0089027,0.0019866,0.0216972,-0.0236838,1.31057,0.0089027,0.000385026,-0.40001,0.000385026,0.399625,0.0089027,1.03376,0.0019866,0.0146083,-0.023511,0.0089027,0.000385026,0.0019866,1.31077,0.570525,-0.569048,-0.4121,0.425275,71.0366,75.5535,86.2487,89.82,110.798,111.733,120.082,127.422,128.281,130.391,141.467,143.898,149.152,153.747,156.453,157.104,160.211,164.807,169.112,172.51
42.0616,0.979607,0.033135,5,31,0,-38.2635,2.42504,2.86534,1.31066,0.0632097,-0.731,-0.609826,0.627558,1.5102,2.7022,1.50934,1.23389,0.00396142,-0.399322,0.0207774,1.50934,2.42654,1.50956,0.0191611,0.000374332,-0.0301446,1.23389,1.50956,2.70199,-0.0231225,0.398948,0.00936712,0.00396142,0.0191611,-0.0231225,1.31002,0.00936712,0.000374332,-0.399322,0.000374332,0.398948,0.00936712,1.03436,0.00396142,0.0207774,-0.0301446,0.00936712,0.000374332,0.00396142,1.30981,0.56915,-0.570153,-0.411468,0.426248,71.0686,75.5584,86.3019,89.8799,110.758,111.696,119.959,127.527,128.374,130.512,141.422,144.031,149.172,153.855,156.437,157.151,160.217,164.661,169.139,172.629
42.8578,0.880254,0.033135,5,31,0,-39.9963,2.43517,2.85956,1.30859,0.0666134,-0.730386,-0.607288,0.628314,1.51993,2.71221,1.5189,1.24392,0.00364617,-0.398489,0.0219115,1.5189,2.43727,1.51887,0.0257602,0.000608051,-0.0333534,1.24392,1.51887,2.71225,-0.0294064,0.397881,0.0114419,0.00364617,0.0257602,-0.0294064,1.30753,0.0114419,0.000608051,-0.398489,0.000608051,0.397881,0.0114419,1.03258,0.00364617,0.0219115,-0.0333534,0.0114419,0.000608051,0.00364617,1.30756,0.569912,-0.569494,-0.409998,0.427526,70.9821,75.5954,86.1652,89.7884,110.84,111.705,120.082,127.458,128.411,130.52,141.42,143.898,149.157,153.82,156.382,157.048,160.395,164.706,169.264,172.816
42.1805,0.953613,0.033135,6,63,0,-38.0337,2.45542,2.85764,1.30689,0.0594984,-0.728985,-0.611812,0.627623,1.54076,2.72862,1.54044,1.26788,-2.24472e-06,-0.396809,0.00947263,1.54044,2.45674,1.53975,0.0276049,0.00046301,-0.0189628,1.26788,1.53975,2.72931,-0.0276026,0.396346,0.0094902,-2.24472e-06,0.0276049,-0.0276026,1.30589,0.0094902,0.00046301,-0.396809,0.00046301,0.396346,0.0094902,1.03401,-2.24472e-06,0.00947263,-0.0189628,0.0094902,0.00046301,-2.24472e-06,1.30657,0.571647,-0.56707,-0.412674,0.425853,71.0409,75.4911,86.1499,89.8406,110.782,111.778,120.144,127.573,128.306,130.45,141.308,143.946,149.031,153.861,156.41,156.996,160.323,164.755,168.989,172.64
40.0982,0.858419,0.033135,5,31,0,-37.3226,2.44881,2.86336,1.30822,0.0555509,-0.729462,-0.605467,0.629578,1.53505,2.72465,1.53397,1.26029,0.0025115,-0.398243,0.0208677,1.53397,2.45163,1.53331,0.0345844,0.000930835,-0.0345253,1.26029,1.53331,2.72531,-0.0370959,0.397312,0.0136577,0.0025115,0.0345844,-0.0370959,1.30648,0.0136577,0.000930835,-0.398243,0.000930835,0.397312,0.0136577,1.03346,0.0025115,0.0208677,-0.0345253,0.0136577,0.000930835,0.0025115,1.30715,0.571057,-0.567974,-0.408936,0.429034,70.9372,75.4494,86.25,89.7587,110.725,111.714,119.961,127.454,128.279,130.381,141.308,143.858,149.016,153.789,156.413,157.117,160.308,164.701,169.028,172.587
39.7422,0.915678,0.033135,6,63,0,-35.9298,2.44647,2.85602,1.30754,0.0606072,-0.728388,-0.606628,0.628753,1.53084,2.72199,1.53015,1.256,0.000517888,-0.397716,0.0145984,1.53015,2.44899,1.52899,0.0369839,0.000883586,-0.0277339,1.256,1.52899,2.72315,-0.0375018,0.396833,0.0131355,0.000517888,0.0369839,-0.0375018,1.3057,0.0131355,0.000883586,-0.397716,0.000883586,0.396833,0.0131355,1.0327,0.000517888,0.0145984,-0.0277339,0.0131355,0.000883586,0.000517888,1.30686,0.572385,-0.566811,-0.409663,0.428109,71.0197,75.4826,86.2701,89.8325,110.889,111.734,120.159,127.532,128.327,130.362,141.468,143.804,149.3,153.875,156.408,157.144,160.443,164.732,169.234,172.532
40.8834,0.901863,0.033135,6,87,0,-32.4146,2.45415,2.86332,1.30925,0.045865,-0.729699,-0.608814,0.628078,1.53965,2.73026,1.53896,1.26424,0.00206695,-0.398637,0.0168623,1.53896,2.45595,1.53855,0.0274725,0.000591369,-0.0277776,1.26424,1.53855,2.73066,-0.0295395,0.398046,0.0109152,0.00206695,0.0274725,-0.0295395,1.30815,0.0109152,0.000591369,-0.398637,0.000591369,0.398046,0.0109152,1.03384,0.00206695,0.0168623,-0.0277776,0.0109152,0.000591369,0.00206695,1.30856,0.570763,-0.568404,-0.410908,0.426968,70.9907,75.4728,86.15,89.8133,110.828,111.723,120.054,127.61,128.39,130.492,141.395,143.952,149.18,153.82,156.461,157.133,160.425,164.775,169.151,172.724
41.8285,0.978566,0.033135,5,47,0,-37.0834,2.44811,2.86553,1.30995,0.049779,-0.729925,-0.611718,0.626695,1.53383,2.72478,1.53339,1.25759,0.00172995,-0.39917,0.0134459,1.53339,2.44919,1.53318,0.0210056,0.000352294,-0.0219099,1.25759,1.53318,2.72499,-0.0227355,0.398818,0.00846397,0.00172995,0.0210056,-0.0227355,1.3093,0.00846397,0.000352294,-0.39917,0.000352294,0.398818,0.00846397,1.03372,0.00172995,0.0134459,-0.0219099,0.00846397,0.000352294,0.00172995,1.30952,0.570484,-0.568846,-0.412616,0.425101,71.0303,75.4753,86.3176,89.6991,110.71,111.747,120.125,127.488,128.279,130.397,141.361,143.962,149.141,153.856,156.485,157.045,160.28,164.771,169.145,172.669
43.2485,0.989329,0.033135,6,95,0,-40.2472,2.45005,2.85681,1.30667,0.0620479,-0.729288,-0.607434,0.62911,1.53527,2.72422,1.53448,1.26189,0.00166181,-0.396983,0.017219,1.53448,2.45236,1.53375,0.0328089,0.00078622,-0.0296572,1.26189,1.53375,2.72495,-0.0344707,0.396197,0.0124382,0.00166181,0.0328089,-0.0344707,1.30515,0.0124382,0.00078622,-0.396983,0.00078622,0.396197,0.0124382,1.03329,0.00166181,0.017219,-0.0296572,0.0124382,0.00078622,0.00166181,1.30588,0.571271,-0.567581,-0.410095,0.428162,71.0114,75.5943,86.1803,89.7617,110.811,111.753,120.1,127.485,128.378,130.369,141.461,143.715,149.098,153.814,156.35,157.112,160.271,164.657,169.016,172.586
44.21,0.975356,0.033135,6,63,0,-40.35,2.44465,2.86266,1.30851,0.0536049,-0.730355,-0.610233,0.627618,1.53046,2.72044,1.52979,1.25534,0.00275288,-0.398275,0.0174763,1.52979,2.44608,1.5297,0.0221168,0.000431799,-0.0270141,1.25534,1.5297,2.72053,-0.0248697,0.397843,0.00953778,0.00275288,0.0221168,-0.0248697,1.30775,0.00953778,0.000431799,-0.398275,0.000431799,0.397843,0.00953778,1.0334,0.00275288,0.0174763,-0.0270141,0.00953778,0.000431799,0.00275288,1.30784,0.56995,-0.569197,-0.411721,0.426213,71.0759,75.4012,86.2727,89.7865,110.85,111.78,119.969,127.493,128.273,130.374,141.373,143.807,149.068,153.94,156.404,156.973,160.351,164.67,169.026,172.663
43.5144,0.999963,0.033135,6,63,0,-41.855,2.45137,2.86001,1.30777,0.0614492,-0.728972,-0.607783,0.629215,1.53685,2.72524,1.53615,1.26367,0.00101767,-0.397337,0.0154419,1.53615,2.45368,1.53523,0.034389,0.000803842,-0.0279612,1.26367,1.53523,2.72617,-0.0354066,0.396533,0.0125193,0.00101767,0.034389,-0.0354066,1.30615,0.0125193,0.000803842,-0.397337,0.000803842,0.396533,0.0125193,1.03459,0.00101767,0.0154419,-0.0279612,0.0125193,0.000803842,0.00101767,1.30708,0.571663,-0.567033,-0.410303,0.428167,71.0695,75.5297,86.2603,89.817,110.837,111.812,120.131,127.483,128.277,130.39,141.328,143.851,149.15,153.843,156.402,156.95,160.335,164.683,169.032,172.562
40.9866,0.961731,0.033135,6,63,0,-39.8757,2.43791,2.85921,1.30772,0.0710908,-0.729432,-0.611311,0.625366,1.52317,2.71691,1.52281,1.24452,0.00129436,-0.399205,0.0117748,1.52281,2.43887,1.52256,0.0205639,0.000323011,-0.0198541,1.24452,1.52256,2.71717,-0.0218583,0.398882,0.00807931,0.00129436,0.0205639,-0.0218583,1.30711,0.00807931,0.000323011,-0.399205,0.000323011,0.398882,0.00807931,1.02908,0.00129436,0.0117748,-0.0198541,0.00807931,0.000323011,0.00129436,1.30737,0.571093,-0.569081,-0.412428,0.424149,71.0431,75.4486,86.1934,89.7755,110.794,111.754,120.106,127.47,128.494,130.342,141.513,143.958,149.152,153.914,156.291,157.074,160.286,164.774,169.194,172.679
42.3561,0.983649,0.033135,6,63,0,-39.6531,2.43828,2.85551,1.30628,0.0675779,-0.729201,-0.608758,0.626776,1.52337,2.71605,1.5228,1.24616,0.00149394,-0.398195,0.0146387,1.5228,2.43987,1.52234,0.0268198,0.000538034,-0.0250123,1.24616,1.52234,2.71652,-0.0283138,0.397657,0.0103736,0.00149394,0.0268198,-0.0283138,1.30525,0.0103736,0.000538034,-0.398195,0.000538034,0.397657,0.0103736,1.02907,0.00149394,0.0146387,-0.0250123,0.0103736,0.000538034,0.00149394,1.30572,0.57138,-0.568536,-0.410924,0.425949,71.1129,75.3984,86.1239,89.7092,110.748,111.806,119.91,127.514,128.223,130.289,141.502,143.92,149.099,153.853,156.468,156.987,160.419,164.588,169.138,172.68
43.6677,0.99047,0.033135,6,63,0,-39.6472,2.4376,2.86484,1.30984,0.0512317,-0.730237,-0.609462,0.627329,1.52317,2.71511,1.52245,1.24637,0.00287069,-0.399333,0.0180768,1.52245,2.43911,1.52237,0.0226262,0.000454508,-0.0279056,1.24637,1.52237,2.7152,-0.0254969,0.398879,0.00982878,0.00287069,0.0226262,-0.0254969,1.30904,0.00982878,0.000454508,-0.399333,0.000454508,0.398879,0.00982878,1.03304,0.00287069,0.0180768,-0.0279056,0.00982878,0.000454508,0.00287069,1.30913,0.570097,-0.569388,-0.411286,0.426181,70.9249,75.5712,86.3172,89.7815,110.749,111.663,120.058,127.532,128.421,130.452,141.405,143.936,149.166,153.871,156.42,157.119,160.391,164.711,169.161,172.679
44.8453,0.991084,0.033135,5,47,0,-40.9479,2.44173,2.86342,1.30923,0.0490983,-0.728802,-0.608475,0.627789,1.52728,2.71846,1.52673,1.2511,0.000760285,-0.398952,0.0135785,1.52673,2.44363,1.52594,0.0314432,0.000661908,-0.0249868,1.2511,1.52594,2.71925,-0.0322035,0.39829,0.0114084,0.000760285,0.0314432,-0.0322035,1.30788,0.0114084,0.000661908,-0.398952,0.000661908,0.39829,0.0114084,1.03305,0.000760285,0.0135785,-0.0249868,0.0114084,0.000661908,0.000760285,1.30868,0.571873,-0.567493,-0.410746,0.42685,71.026,75.543,86.2012,89.6397,110.744,111.624,119.916,127.507,128.4,130.498,141.342,144.006,149.089,153.869,156.409,157.051,160.321,164.704,169.105,172.615
43.9536,0.944734,0.033135,5,31,0,-42.0279,2.4367,2.85552,1.30709,0.047293,-0.728908,-0.607091,0.62838,1.52122,2.71266,1.5205,1.24598,0.00127878,-0.397709,0.0160355,1.5205,2.43896,1.51968,0.0332254,0.000778591,-0.0284151,1.24598,1.51968,2.71348,-0.0345042,0.39693,0.0123796,0.00127878,0.0332254,-0.0345042,1.30556,0.0123796,0.000778591,-0.397709,0.000778591,0.39693,0.0123796,1.03185,0.00127878,0.0160355,-0.0284151,0.0123796,0.000778591,0.00127878,1.30637,0.571742,-0.567596,-0.409926,0.427675,71.0567,75.4482,86.1336,89.8681,110.838,111.814,120.072,127.588,128.258,130.462,141.423,143.833,149.144,153.828,156.39,157.061,160.34,164.642,169.045,172.598
41.7497,0.90394,0.033135,5,31,0,-37.1865,2.42555,2.86107,1.309,0.04459,-0.729855,-0.605325,0.62905,1.5105,2.70288,1.50933,1.23434,0.00329479,-0.398786,0.0226352,1.50933,2.42823,1.50899,0.0315385,0.000841305,-0.0358312,1.23434,1.50899,2.70322,-0.0348333,0.397945,0.0131959,0.00329479,0.0315385,-0.0348333,1.30748,0.0131959,0.000841305,-0.398786,0.000841305,0.397945,0.0131959,1.03283,0.00329479,0.0226352,-0.0358312,0.0131959,0.000841305,0.00329479,1.30782,0.570569,-0.568823,-0.408856,0.428635,71.0493,75.4359,86.2409,89.8294,110.759,111.709,119.934,127.419,128.362,130.482,141.457,143.911,149.116,153.838,156.374,157.075,160.375,164.73,169.134,172.556
37.8418,0.453522,0.033135,6,63,0,-31.7889,2.47657,2.86153,1.30709,0.0714562,-0.729552,-0.616469,0.625659,1.56301,2.75018,1.56291,1.2895,-0.000257575,-0.397232,0.00486624,1.56291,2.47704,1.56265,0.0168279,0.000160972,-0.0104823,1.2895,1.56265,2.75045,-0.0165703,0.397071,0.00561611,-0.000257575,0.0168279,-0.0165703,1.30673,0.00561611,0.000160972,-0.397232,0.000160972,0.397071,0.00561611,1.03358,-0.000257575,0.00486624,-0.0104823,0.00561611,0.000160972,-0.000257575,1.30699,0.570945,-0.567893,-0.41539,0.42305,71.0755,75.6351,86.1604,89.6043,110.9,111.727,120.207,127.478,128.266,130.179,141.339,143.912,149.086,153.94,156.459,156.936,160.368,164.793,169.172,172.611
39.3351,0.910734,0.033135,6,63,0,-32.8253,2.45334,2.85439,1.30576,0.0710776,-0.727002,-0.606559,0.629111,1.53843,2.7272,1.53794,1.26505,-0.00177502,-0.396694,0.00897035,1.53794,2.45632,1.53593,0.0445535,0.00100559,-0.0231042,1.26505,1.53593,2.72921,-0.0427785,0.395688,0.0141339,-0.00177502,0.0445535,-0.0427785,1.30327,0.0141339,0.00100559,-0.396694,0.00100559,0.395688,0.0141339,1.03239,-0.00177502,0.00897035,-0.0231042,0.0141339,0.00100559,-0.00177502,1.30528,0.574096,-0.564824,-0.409652,0.428455,70.9898,75.3801,86.2425,89.8948,110.77,111.757,120.088,127.66,128.289,130.372,141.463,143.819,149.144,153.746,156.274,156.935,160.333,164.785,169.076,172.496
43.3767,0.962426,0.033135,6,63,0,-37.6102,2.43882,2.85994,1.30878,0.0594483,-0.734088,-0.618548,0.624472,1.52356,2.71474,1.52298,1.24823,0.00668183,-0.398011,0.0205969,1.52298,2.43949,1.52348,-0.00968572,-0.000217667,-0.0218683,1.24823,1.52348,2.71424,0.00300389,0.398228,0.00127143,0.00668183,-0.00968572,0.00300389,1.3087,0.00127143,-0.000217667,-0.398011,-0.000217667,0.398228,0.00127143,1.03345,0.00668183,0.0205969,-0.0218683,0.00127143,-0.000217667,0.00668183,1.3082,0.565308,-0.573935,-0.416467,0.421403,71.0202,75.594,86.2187,89.7973,110.742,111.746,120.137,127.419,128.267,130.392,141.297,144.029,149.126,153.963,156.512,157.15,160.419,164.637,169.149,172.659
39.0466,0.767212,0.033135,6,63,0,-35.5836,2.4129,2.85724,1.30819,0.081107,-0.731797,-0.625388,0.610511,1.4972,2.69289,1.49691,1.2175,-6.02353e-05,-0.399613,-0.00917106,1.49691,2.41407,1.49633,-0.0256211,0.00040951,0.0181796,1.2175,1.49633,2.69347,0.0256813,0.399203,-0.00900851,-6.02353e-05,-0.0256211,0.0256813,1.30732,-0.00900851,0.00040951,-0.399613,0.00040951,0.399203,-0.00900851,1.0285,-6.02353e-05,-0.00917106,0.0181796,-0.00900851,0.00040951,-6.02353e-05,1.3079,0.56816,-0.572286,-0.424296,0.411892,71.015,75.4511,86.246,89.8694,110.908,111.629,120.185,127.464,128.237,130.316,141.493,143.934,149.164,153.652,156.5,157.231,160.387,164.901,169.215,172.605
40.1288,0.99059,0.033135,7,127,0,-35.7773,2.47507,2.86007,1.30709,0.0596569,-0.732444,-0.62771,0.611689,1.56105,2.74899,1.5607,1.28748,-0.000311935,-0.397249,-0.0104119,1.5607,2.4764,1.56007,-0.0270233,0.000465174,0.0199311,1.28748,1.56007,2.74962,0.0273353,0.396783,-0.00951923,-0.000311935,-0.0270233,0.0273353,1.30611,-0.00951923,0.000465174,-0.397249,0.000465174,0.396783,-0.00951923,1.03352,-0.000311935,-0.0104119,0.0199311,-0.00951923,0.000465174,-0.000311935,1.30673,0.567356,-0.571498,-0.425846,0.412495,70.9484,75.5859,86.0487,89.7731,110.829,111.771,120.029,127.604,128.297,130.445,141.47,143.822,149.183,153.854,156.467,157.038,160.419,164.788,169.185,172.66
44.1494,0.990286,0.033135,5,31,0,-37.4151,2.45452,2.85748,1.30678,0.0585109,-0.732193,-0.627795,0.609314,1.53988,2.73024,1.53936,1.26467,-0.000850642,-0.397691,-0.0132697,1.53936,2.45624,1.53868,-0.0296179,0.000598263,0.0241049,1.26467,1.53868,2.73093,0.0304685,0.397093,-0.0108352,-0.000850642,-0.0296179,0.0304685,1.30558,-0.0108352,0.000598263,-0.397691,0.000598263,0.397093,-0.0108352,1.03158,-0.000850642,-0.0132697,0.0241049,-0.0108352,0.000598263,-0.000850642,1.30627,0.567667,-0.571663,-0.426531,0.411128,70.9437,75.509,86.1778,89.8246,110.842,111.683,120.076,127.651,128.243,130.307,141.459,143.859,149.221,153.834,156.428,157.021,160.475,164.663,169.167,172.561
